"date"	"landscape"	"meta"	"type"	"sample"	"x.value"	"y.value"	"habitat"	"habitat.bi"	"age"	"volume"	"euplotes"	"paramecium"	"blepharisma"	"colpidium"	"rotifer"	"vorticella"	"chilomonas"	"counter"	"eu_density"	"para_density"	"bleph_density"	"colp_density"	"rot_density"	"vort_density"	"chilo_density"
"392"	"4/27/15"	3	12	"C"	4	1	3	"C"	0	9	1	0	0	0	0	5	62	0	"ejr"	0	0	0	0	5	62	0
"393"	"4/27/15"	3	12	"C"	5	1	2	"C"	0	9	1	0	1	0	0	17	152	0	"ejr"	0	1	0	0	17	152	0
"394"	"4/27/15"	3	12	"C"	6	1	1	"D"	1	11	1	3	0	160	0	58	1	0	"ejr"	3	0	160	0	58	1	0
"395"	"4/27/15"	3	12	"C"	7	2	6	"D"	1	7	1	0	3	268	5	0	9	0	"ejr"	0	3	268	5	0	9	0
"396"	"4/27/15"	3	12	"C"	8	2	5	"D"	1	5	1	4	5	290	0	0	13	0	"ejr"	4	5	290	0	0	13	0
"397"	"4/27/15"	3	12	"C"	9	2	4	"D"	1	3	1	4	70	27	1080	0	17	10	"ejr"	4	70	27	1080	0	17	10
"398"	"4/27/15"	3	12	"C"	10	2	3	"D"	1	2	1	0	76	7	1700	0	78	10000	"ejr"	0	76	7	1700	0	78	10000
"399"	"4/27/15"	3	12	"C"	11	2	2	"D"	1	11	1	1	0	144	0	20	0	0	"ejr"	1	0	144	0	20	0	0
"400"	"4/27/15"	3	12	"C"	12	2	1	"C"	0	3	1	0	0	140	0	0	174	0	"ejr"	0	0	140	0	0	174	0
"401"	"4/27/15"	3	12	"C"	13	3	6	"D"	1	3	1	0	0	6	1830	0	0	10000	"ejr"	0	0	6	1830	0	0	10000
"402"	"4/27/15"	3	12	"C"	14	3	5	"D"	1	7	1	0	0	62	72	48	12	0	"ejr"	0	0	62	72	48	12	0
"403"	"4/27/15"	3	12	"C"	15	3	4	"C"	0	10	1	0	11	0	0	38	22	0	"ejr"	0	11	0	0	38	22	0
"404"	"4/27/15"	3	12	"C"	16	3	3	"D"	1	11	1	0	0	55	0	3	8	0	"ejr"	0	0	55	0	3	8	0
"405"	"4/27/15"	3	12	"C"	17	3	2	"D"	1	2	1	104	500	182	580	0	72	100	"ejr"	104	500	182	580	0	72	100
"406"	"4/27/15"	3	12	"C"	18	3	1	"D"	1	6	1	2	2	122	0	0	13	10	"ejr"	2	2	122	0	0	13	10
"407"	"4/27/15"	3	12	"C"	19	4	6	"C"	0	2	1	0	0	0	0	0	222	0	"ejr"	0	0	0	0	0	222	0
"408"	"4/27/15"	3	12	"C"	20	4	5	"D"	1	1	1	0	0	0	0	600	0	0	"ejr"	0	0	0	0	600	0	0
"409"	"4/27/15"	3	12	"C"	21	4	4	"D"	1	1	1	0	0	102	0	0	114	0	"ejr"	0	0	102	0	0	114	0
"410"	"4/27/15"	3	12	"C"	22	4	3	"D"	1	6	1	0	3	198	4	0	22	0	"ejr"	0	3	198	4	0	22	0
"411"	"4/27/15"	3	12	"C"	23	4	2	"D"	1	11	1	17	3	128	0	10	2	0	"ejr"	17	3	128	0	10	2	0
"412"	"4/27/15"	3	12	"C"	24	4	1	"C"	0	11	1	0	0	0	0	34	252	0	"ejr"	0	0	0	0	34	252	0
"413"	"4/27/15"	3	12	"C"	25	5	6	"D"	1	8	1	0	16	0	0	0	8	0	"ejr"	0	16	0	0	0	8	0
"414"	"4/27/15"	3	12	"C"	26	5	5	"C"	0	2	1	0	0	0	0	0	348	0	"ejr"	0	0	0	0	0	348	0
"415"	"4/27/15"	3	12	"C"	27	5	4	"C"	0	1	1	0	0	0	0	0	12	0	"ejr"	0	0	0	0	0	12	0
"416"	"4/27/15"	3	12	"C"	29	5	2	"D"	1	3	1	0	0	240	1750	6	13	10	"ejr"	0	0	240	1750	6	13	10
"417"	"4/27/15"	3	12	"C"	30	5	1	"D"	1	11	1	1	0	60	3	40	2	0	"ejr"	1	0	60	3	40	2	0
"418"	"4/27/15"	3	12	"C"	31	6	6	"D"	1	1	1	0	0	480	1	0	74	0	"ejr"	0	0	480	1	0	74	0
"419"	"4/27/15"	3	12	"C"	32	6	5	"D"	1	8	1	0	0	168	1	1	3	0	"ejr"	0	0	168	1	1	3	0
"420"	"4/27/15"	3	12	"C"	33	6	4	"D"	1	1	1	0	0	610	0	0	186	10	"ejr"	0	0	610	0	0	186	10
"421"	"4/27/15"	3	12	"C"	34	6	3	"D"	1	10	1	0	0	24	0	8	6	0	"ejr"	0	0	24	0	8	6	0
"422"	"4/27/15"	3	12	"C"	35	6	2	"C"	0	1	1	0	7	0	0	0	82	0	"ejr"	0	7	0	0	0	82	0
"423"	"4/27/15"	3	12	"C"	36	6	1	"D"	1	3	1	0	1060	0	0	0	158	1000	"ejr"	0	1060	0	0	0	158	1000
"424"	"4/27/15"	3	13	"A"	1	1	6	"C"	0	4	1	0	150	0	0	0	76	0	"sec"	0	150	0	0	0	76	0
"425"	"4/27/15"	3	13	"A"	2	1	5	"D"	1	2	1	0	505	18	0	0	82	1000	"sec"	0	505	18	0	0	82	1000
"426"	"4/27/15"	3	13	"A"	3	1	4	"C"	0	8	1	0	310	1	0	0	92	0	"sec"	0	310	1	0	0	92	0
"427"	"4/27/15"	3	13	"A"	4	1	3	"C"	0	9	1	0	2	0	0	0	50	0	"sec"	0	2	0	0	0	50	0
"428"	"4/27/15"	3	13	"A"	5	1	2	"C"	0	9	1	0	0	0	0	0	72	0	"sec"	0	0	0	0	0	72	0
"429"	"4/27/15"	3	13	"A"	6	1	1	"D"	1	11	1	0	0	74	12	0	10	0	"sec"	0	0	74	12	0	10	0
"430"	"4/27/15"	3	13	"A"	7	2	6	"D"	1	7	1	1	0	148	3	34	16	0	"sec"	1	0	148	3	34	16	0
"431"	"4/27/15"	3	13	"A"	8	2	5	"D"	1	5	1	0	0	104	2	3	14	10	"sec"	0	0	104	2	3	14	10
"432"	"4/27/15"	3	13	"A"	9	2	4	"D"	1	3	1	26	152	122	146	0	14	0	"sec"	26	152	122	146	0	14	0
"433"	"4/27/15"	3	13	"A"	10	2	3	"D"	1	2	1	104	58	132	140	4	146	100	"sec"	104	58	132	140	4	146	100
"434"	"4/27/15"	3	13	"A"	11	2	2	"D"	1	11	1	0	0	102	0	0	14	10	"sec"	0	0	102	0	0	14	10
"435"	"4/27/15"	3	13	"A"	12	2	1	"C"	0	3	1	0	1	0	0	2	52	0	"sec"	0	1	0	0	2	52	0
"436"	"4/27/15"	3	13	"A"	13	3	6	"D"	1	3	1	1	5	80	1410	2	7	10	"sec"	1	5	80	1410	2	7	10
"437"	"4/27/15"	3	13	"A"	14	3	5	"D"	1	7	1	2	80	2	910	10	18	10	"sec"	2	80	2	910	10	18	10
"438"	"4/27/15"	3	13	"A"	15	3	4	"C"	0	10	1	0	0	0	0	0	92	0	"sec"	0	0	0	0	0	92	0
"439"	"4/27/15"	3	13	"A"	16	3	3	"D"	1	11	1	1	4	68	0	50	0	10	"sec"	1	4	68	0	50	0	10
"440"	"4/27/15"	3	13	"A"	17	3	2	"D"	1	2	1	0	3	8	1630	0	6	10000	"sec"	0	3	8	1630	0	6	10000
"441"	"4/27/15"	3	13	"A"	18	3	1	"D"	1	6	1	0	36	10	426	0	14	0	"sec"	0	36	10	426	0	14	0
"442"	"4/27/15"	3	13	"A"	19	4	6	"C"	0	2	1	0	0	0	0	0	190	0	"sec"	0	0	0	0	0	190	0
"443"	"4/27/15"	3	13	"A"	20	4	5	"D"	1	1	1	0	10	0	0	0	248	10000	"sec"	0	10	0	0	0	248	10000
"444"	"4/27/15"	3	13	"A"	21	4	4	"D"	1	1	1	0	34	48	950	0	15	1000	"sec"	0	34	48	950	0	15	1000
"445"	"4/27/15"	3	13	"A"	22	4	3	"D"	1	6	1	0	0	72	4	0	6	1000	"sec"	0	0	72	4	0	6	1000
"446"	"4/27/15"	3	13	"A"	23	4	2	"D"	1	11	1	0	0	10	0	12	4	0	"sec"	0	0	10	0	12	4	0
"447"	"4/27/15"	3	13	"A"	25	5	6	"D"	1	8	1	0	0	0	0	0	20	0	"sec"	0	0	0	0	0	20	0
"448"	"4/27/15"	3	13	"A"	26	5	5	"C"	0	2	1	0	0	0	0	0	124	0	"sec"	0	0	0	0	0	124	0
"449"	"4/27/15"	3	13	"A"	27	5	4	"C"	0	1	1	0	2	0	0	0	72	0	"sec"	0	2	0	0	0	72	0
"450"	"4/27/15"	3	13	"A"	28	5	3	"C"	0	5	1	0	276	42	0	0	48	0	"sec"	0	276	42	0	0	48	0
"451"	"4/27/15"	3	13	"A"	29	5	2	"D"	1	3	1	0	0	140	116	0	14	10	"sec"	0	0	140	116	0	14	10
"452"	"4/27/15"	3	13	"A"	30	5	1	"D"	1	11	1	0	0	42	0	3	16	10	"sec"	0	0	42	0	3	16	10
"453"	"4/27/15"	3	13	"A"	31	6	6	"D"	1	1	1	0	2	3	350	0	66	10000	"sec"	0	2	3	350	0	66	10000
"454"	"4/27/15"	3	13	"A"	32	6	5	"D"	1	8	1	0	0	24	0	0	9	10	"sec"	0	0	24	0	0	9	10
"455"	"4/27/15"	3	13	"A"	33	6	4	"D"	1	1	1	0	0	26	0	0	252	1000	"sec"	0	0	26	0	0	252	1000
"456"	"4/27/15"	3	13	"A"	34	6	3	"D"	1	10	1	3	0	54	0	0	22	0	"sec"	3	0	54	0	0	22	0
"457"	"4/27/15"	3	13	"A"	35	6	2	"C"	0	1	1	0	0	0	0	0	102	0	"sec"	0	0	0	0	0	102	0
"458"	"4/27/15"	3	13	"A"	36	6	1	"D"	1	3	1	0	2	0	0	3	22	1000	"sec"	0	2	0	0	3	22	1000
"459"	"4/27/15"	3	14	"D"	1	1	6	"C"	0	4	1	0	0	0	0	0	304	0	"ejr"	0	0	0	0	0	304	0
"460"	"4/27/15"	3	14	"D"	2	1	5	"D"	1	2	1	0	0	0	640	0	168	0	"ejr"	0	0	0	640	0	168	0
"461"	"4/27/15"	3	14	"D"	3	1	4	"C"	0	8	1	0	66	0	0	0	50	0	"ejr"	0	66	0	0	0	50	0
"462"	"4/27/15"	3	14	"D"	4	1	3	"C"	0	9	1	0	2	1	0	0	24	0	"ejr"	0	2	1	0	0	24	0
"463"	"4/27/15"	3	14	"D"	5	1	2	"C"	0	9	1	0	68	0	0	9	56	0	"ejr"	0	68	0	0	9	56	0
"464"	"4/27/15"	3	14	"D"	6	1	1	"D"	1	11	1	1	0	316	0	66	26	0	"ejr"	1	0	316	0	66	26	0
"465"	"4/27/15"	3	14	"D"	7	2	6	"D"	1	7	1	0	0	182	5	0	14	10	"ejr"	0	0	182	5	0	14	10
"466"	"4/27/15"	3	14	"D"	8	2	5	"D"	1	5	1	1	3	248	1	1	56	10	"ejr"	1	3	248	1	1	56	10
"467"	"4/27/15"	3	14	"D"	9	2	4	"D"	1	3	1	178	138	2	1580	0	104	100	"ejr"	178	138	2	1580	0	104	100
"468"	"4/27/15"	3	14	"D"	11	2	2	"D"	1	11	1	0	0	2	1	2	44	0	"ejr"	0	0	2	1	2	44	0
"469"	"4/27/15"	3	14	"D"	12	2	1	"C"	0	3	1	0	0	0	0	0	178	0	"ejr"	0	0	0	0	0	178	0
"470"	"4/27/15"	3	14	"D"	13	3	6	"D"	1	3	1	52	250	0	1500	0	26	100	"ejr"	52	250	0	1500	0	26	100
"471"	"4/27/15"	3	14	"D"	14	3	5	"D"	1	7	1	30	266	3	1510	0	0	100	"ejr"	30	266	3	1510	0	0	100
"472"	"4/27/15"	3	14	"D"	15	3	4	"C"	0	10	1	0	20	0	0	24	62	0	"ejr"	0	20	0	0	24	62	0
"473"	"4/27/15"	3	14	"D"	16	3	3	"D"	1	11	1	4	0	46	0	62	10	100	"sec"	4	0	46	0	62	10	100
"474"	"4/27/15"	3	14	"D"	17	3	2	"D"	1	2	1	0	160	50	298	1	98	100	"sec"	0	160	50	298	1	98	100
"475"	"4/27/15"	3	14	"D"	18	3	1	"D"	1	6	1	0	208	0	14	0	2	100	"sec"	0	208	0	14	0	2	100
"476"	"4/27/15"	3	14	"D"	19	4	6	"C"	0	2	1	0	2	0	0	0	140	0	"sec"	0	2	0	0	0	140	0
"477"	"4/27/15"	3	14	"D"	20	4	5	"D"	1	1	1	0	120	0	442	0	18	10000	"sec"	0	120	0	442	0	18	10000
"478"	"4/27/15"	3	14	"D"	21	4	4	"D"	1	1	1	20	70	0	700	0	12	100	"sec"	20	70	0	700	0	12	100
"479"	"4/27/15"	3	14	"D"	22	4	3	"D"	1	6	1	24	44	16	710	1	0	10	"sec"	24	44	16	710	1	0	10
"480"	"4/27/15"	3	14	"D"	23	4	2	"D"	1	11	1	1	0	30	0	1	10	0	"sec"	1	0	30	0	1	10	0
"481"	"4/27/15"	3	14	"D"	24	4	1	"C"	0	11	1	0	0	0	0	1	132	0	"sec"	0	0	0	0	1	132	0
"482"	"4/27/15"	3	14	"D"	25	5	6	"D"	1	8	2	0	2	0	0	0	11	0	"sec"	0	1	0	0	0	5.5	0
"483"	"4/27/15"	3	14	"D"	26	5	5	"C"	0	2	1	0	1	0	0	0	222	0	"ejr"	0	1	0	0	0	222	0
"484"	"4/27/15"	3	14	"D"	27	5	4	"C"	0	1	1	0	5	0	0	0	38	0	"ejr"	0	5	0	0	0	38	0
"485"	"4/27/15"	3	14	"D"	28	5	3	"C"	0	5	1	0	104	0	0	0	6	0	"sec"	0	104	0	0	0	6	0
"486"	"4/27/15"	3	14	"D"	29	5	2	"D"	1	3	1	0	3	470	0	0	32	10	"sec"	0	3	470	0	0	32	10
"487"	"4/27/15"	3	14	"D"	30	5	1	"D"	1	11	1	0	0	122	0	0	14	10	"sec"	0	0	122	0	0	14	10
"488"	"4/27/15"	3	14	"D"	31	6	6	"D"	1	1	1	0	0	118	0	0	240	1000	"sec"	0	0	118	0	0	240	1000
"489"	"4/27/15"	3	14	"D"	32	6	5	"D"	1	8	1	0	0	282	0	1	3	0	"sec"	0	0	282	0	1	3	0
"490"	"4/27/15"	3	14	"D"	33	6	4	"D"	1	1	1	0	0	810	0	0	296	1000	"sec"	0	0	810	0	0	296	1000
"491"	"4/27/15"	3	14	"D"	34	6	3	"D"	1	10	1	1	0	68	1	1	5	0	"sec"	1	0	68	1	1	5	0
"492"	"4/27/15"	3	14	"D"	35	6	2	"C"	0	1	1	0	126	0	0	0	20	0	"sec"	0	126	0	0	0	20	0
"493"	"4/27/15"	3	14	"D"	36	6	1	"D"	1	3	1	0	146	0	2	0	94	0	"sec"	0	146	0	2	0	94	0
"494"	"4/27/15"	3	15	"B"	1	1	6	"C"	0	4	1	0	3	0	0	0	102	0	"sec"	0	3	0	0	0	102	0
"495"	"4/27/15"	3	15	"B"	2	1	5	"D"	1	2	1	0	16	0	0	1	50	10	"sec"	0	16	0	0	1	50	10
"496"	"4/27/15"	3	15	"B"	3	1	4	"C"	0	8	1	0	3	0	0	0	122	0	"sec"	0	3	0	0	0	122	0
"497"	"4/27/15"	3	15	"B"	4	1	3	"C"	0	9	1	0	0	0	0	0	114	0	"sec"	0	0	0	0	0	114	0
"498"	"4/27/15"	3	15	"B"	5	1	2	"C"	0	9	1	0	1	2	0	0	42	0	"sec"	0	1	2	0	0	42	0
"499"	"4/27/15"	3	15	"B"	6	1	1	"D"	1	11	1	0	0	38	1	30	3	100	"sec"	0	0	38	1	30	3	100
"500"	"4/27/15"	3	15	"B"	7	2	6	"D"	1	7	1	46	0	226	134	0	0	10	"sec"	46	0	226	134	0	0	10
"501"	"4/27/15"	3	15	"B"	8	2	5	"D"	1	5	1	50	158	32	1160	0	0	100	"sec"	50	158	32	1160	0	0	100
"502"	"4/27/15"	3	15	"B"	9	2	4	"D"	1	3	1	120	0	150	1390	0	10	100	"sec"	120	0	150	1390	0	10	100
"503"	"4/27/15"	3	15	"B"	10	2	3	"D"	1	2	1	16	24	54	210	0	38	1000	"sec"	16	24	54	210	0	38	1000
"504"	"4/27/15"	3	15	"B"	11	2	2	"D"	1	11	1	2	0	70	2	4	2	100	"sec"	2	0	70	2	4	2	100
"505"	"4/27/15"	3	15	"B"	12	2	1	"C"	0	3	1	0	1	0	0	0	108	0	"sec"	0	1	0	0	0	108	0
"506"	"4/27/15"	3	15	"B"	13	3	6	"D"	1	3	1	0	0	12	366	0	7	10	"sec"	0	0	12	366	0	7	10
"507"	"4/27/15"	3	15	"B"	14	3	5	"D"	1	7	1	0	0	176	1	0	11	0	"sec"	0	0	176	1	0	11	0
"508"	"4/27/15"	3	15	"B"	15	3	4	"C"	0	10	1	0	56	0	0	0	4	0	"sec"	0	56	0	0	0	4	0
"509"	"4/27/15"	3	15	"B"	16	3	3	"D"	1	11	1	0	0	82	4	6	16	10	"sec"	0	0	82	4	6	16	10
"510"	"4/27/15"	3	15	"B"	17	3	2	"D"	1	2	1	0	114	128	865	2	12	100	"sec"	0	114	128	865	2	12	100
"511"	"4/27/15"	3	15	"B"	18	3	1	"D"	1	6	1	0	0	8	1690	0	0	10	"sec"	0	0	8	1690	0	0	10
"512"	"4/27/15"	3	15	"B"	19	4	6	"C"	0	2	1	0	0	0	0	0	174	0	"sec"	0	0	0	0	0	174	0
"513"	"4/27/15"	3	15	"B"	20	4	5	"D"	1	1	1	0	0	1	38	0	124	10	"sec"	0	0	1	38	0	124	10
"514"	"4/27/15"	3	15	"B"	21	4	4	"D"	1	1	1	0	0	108	1030	0	10	100	"sec"	0	0	108	1030	0	10	100
"515"	"4/27/15"	3	15	"B"	22	4	3	"D"	1	6	1	0	1	146	178	0	0	10	"sec"	0	1	146	178	0	0	10
"516"	"4/27/15"	3	15	"B"	23	4	2	"D"	1	11	1	0	0	156	0	36	0	0	"sec"	0	0	156	0	36	0	0
"517"	"4/27/15"	3	15	"B"	24	4	1	"C"	0	11	1	0	0	0	0	12	88	0	"sec"	0	0	0	0	12	88	0
"518"	"4/27/15"	3	15	"B"	26	5	5	"C"	0	2	1	0	1	0	0	0	76	0	"sec"	0	1	0	0	0	76	0
"519"	"4/27/15"	3	15	"B"	27	5	4	"C"	0	1	1	0	14	0	0	2	50	0	"sec"	0	14	0	0	2	50	0
"520"	"4/27/15"	3	15	"B"	28	5	3	"C"	0	5	1	0	142	12	0	0	64	0	"sec"	0	142	12	0	0	64	0
"521"	"4/27/15"	3	15	"B"	29	5	2	"D"	1	3	1	2	4	72	398	1	72	10	"sec"	2	4	72	398	1	72	10
"522"	"4/27/15"	3	15	"B"	30	5	1	"D"	1	11	1	0	0	66	0	18	4	100	"sec"	0	0	66	0	18	4	100
"523"	"4/27/15"	3	15	"B"	31	6	6	"D"	1	1	1	0	0	12	374	0	36	10	"sec"	0	0	12	374	0	36	10
"524"	"4/27/15"	3	15	"B"	32	6	5	"D"	1	8	1	0	0	4	0	1	42	0	"sec"	0	0	4	0	1	42	0
"525"	"4/27/15"	3	15	"B"	33	6	4	"D"	1	1	1	0	0	114	256	0	66	1000	"sec"	0	0	114	256	0	66	1000
"526"	"4/27/15"	3	15	"B"	34	6	3	"D"	1	10	1	0	0	48	0	5	26	0	"sec"	0	0	48	0	5	26	0
"527"	"4/27/15"	3	15	"B"	35	6	2	"C"	0	1	1	0	0	0	0	0	106	0	"sec"	0	0	0	0	0	106	0
"528"	"4/27/15"	3	15	"B"	36	6	1	"D"	1	3	1	0	0	0	446	0	54	1000	"sec"	0	0	0	446	0	54	1000
"529"	"5/4/15"	4	16	"E"	1	1	6	"C"	0	6	1	0	0	0	0	0	148	0	"ejr"	0	0	0	0	0	148	0
"530"	"5/4/15"	4	16	"E"	2	1	5	"C"	0	3	1	0	0	0	0	0	82	0	"ejr"	0	0	0	0	0	82	0
"531"	"5/4/15"	4	16	"E"	3	1	4	"C"	0	1	3	0	0	0	0	0	9	0	"ejr"	0	0	0	0	0	3	0
"532"	"5/4/15"	4	16	"E"	4	1	3	"C"	0	10	1	0	0	0	0	0	28	0	"ejr"	0	0	0	0	0	28	0
"533"	"5/5/15"	4	16	"E"	5	1	2	"D"	1	6	1	0	60	0	30	18	0	10	"ejr"	0	60	0	30	18	0	10
"534"	"5/5/15"	4	16	"E"	6	1	1	"D"	1	1	1	0	0	0	248	0	196	0	"ejr"	0	0	0	248	0	196	0
"535"	"5/5/15"	4	16	"E"	7	2	6	"D"	1	10	1	44	0	226	7	62	10	0	"ejr"	44	0	226	7	62	10	0
"536"	"5/4/15"	4	16	"E"	8	2	5	"C"	0	10	1	0	2	1	0	24	11	0	"ejr"	0	2	1	0	24	11	0
"537"	"5/4/15"	4	16	"E"	9	2	4	"C"	0	9	1	0	0	0	0	23	31	0	"ejr"	0	0	0	0	23	31	0
"538"	"5/4/15"	4	16	"E"	10	2	3	"C"	0	1	1	0	82	0	0	0	6	0	"ejr"	0	82	0	0	0	6	0
"539"	"5/5/15"	4	16	"E"	11	2	2	"D"	1	10	1	8	0	216	9	118	30	0	"ejr"	8	0	216	9	118	30	0
"540"	"5/5/15"	4	16	"E"	12	2	1	"D"	1	7	1	0	30	90	495	16	26	0	"ejr"	0	30	90	495	16	26	0
"541"	"5/4/15"	4	16	"E"	13	3	6	"C"	0	2	1	0	0	0	0	0	485	0	"ejr"	0	0	0	0	0	485	0
"542"	"5/4/15"	4	16	"E"	14	3	5	"C"	0	6	1	0	0	0	0	0	58	0	"ejr"	0	0	0	0	0	58	0
"543"	"5/4/15"	4	16	"E"	15	3	4	"C"	0	5	1	0	14	0	0	0	78	0	"ejr"	0	14	0	0	0	78	0
"544"	"5/5/15"	4	16	"E"	16	3	3	"D"	1	4	1	0	850	14	2190	38	1	10000	"ejr"	0	850	14	2190	38	1	10000
"545"	"5/4/15"	4	16	"E"	17	3	2	"C"	0	1	1	0	21	0	0	0	10	0	"ejr"	0	21	0	0	0	10	0
"546"	"5/4/15"	4	16	"E"	18	3	1	"C"	0	3	1	0	0	0	0	0	54	0	"ejr"	0	0	0	0	0	54	0
"547"	"5/4/15"	4	16	"E"	19	4	6	"C"	0	3	1	0	0	0	0	0	37	0	"ejr"	0	0	0	0	0	37	0
"548"	"5/4/15"	4	16	"E"	20	4	5	"C"	0	10	1	0	0	0	0	23	144	0	"ejr"	0	0	0	0	23	144	0
"549"	"5/4/15"	4	16	"E"	21	4	4	"C"	0	2	1	0	19	0	0	3	116	0	"ejr"	0	19	0	0	3	116	0
"550"	"5/4/15"	4	16	"E"	22	4	3	"C"	0	10	1	0	11	0	0	102	56	0	"ejr"	0	11	0	0	102	56	0
"551"	"5/5/15"	4	16	"E"	23	4	2	"D"	1	3	1	0	0	438	0	0	36	0	"ejr"	0	0	438	0	0	36	0
"552"	"5/5/15"	4	16	"E"	24	4	1	"D"	1	2	1	0	262	156	0	0	170	10000	"er"	0	262	156	0	0	170	10000
"553"	"5/4/15"	4	16	"E"	25	5	6	"C"	0	4	1	0	0	0	0	0	204	0	"ejr"	0	0	0	0	0	204	0
"554"	"5/5/15"	4	16	"E"	26	5	5	"D"	1	8	1	0	206	0	0	1	0	1000	"ejr"	0	206	0	0	1	0	1000
"555"	"5/4/15"	4	16	"E"	27	5	4	"C"	0	1	2	0	0	0	0	0	10	0	"ejr"	0	0	0	0	0	5	0
"556"	"5/4/15"	4	16	"E"	28	5	3	"C"	0	2	1	0	21	0	0	9	158	0	"ejr"	0	21	0	0	9	158	0
"557"	"5/5/15"	4	16	"E"	29	5	2	"D"	1	3	1	90	642	4	514	0	20	100	"ejr"	90	642	4	514	0	20	100
"558"	"5/5/15"	4	16	"E"	30	5	1	"D"	1	7	1	0	27	0	790	0	6	0	"ejr"	0	27	0	790	0	6	0
"559"	"5/4/15"	4	16	"E"	31	6	6	"C"	0	9	1	0	0	0	0	0	156	0	"ejr"	0	0	0	0	0	156	0
"560"	"5/4/15"	4	16	"E"	32	6	5	"C"	0	7	1	0	19	0	0	2	84	0	"ejr"	0	19	0	0	2	84	0
"561"	"5/4/15"	4	16	"E"	33	6	4	"C"	0	9	1	0	0	0	0	0	82	0	"ejr"	0	0	0	0	0	82	0
"562"	"5/4/15"	4	16	"E"	34	6	3	"C"	0	4	1	0	0	0	0	0	112	0	"ejr"	0	0	0	0	0	112	0
"563"	"5/5/15"	4	16	"E"	35	6	2	"C"	0	5	1	0	50	0	0	0	18	0	"sec"	0	50	0	0	0	18	0
"564"	"5/5/15"	4	16	"E"	36	6	1	"D"	1	1	1	0	0	0	2010	0	8	0	"ejr"	0	0	0	2010	0	8	0
"565"	"5/5/15"	4	17	"A"	1	1	6	"C"	0	6	1	0	0	0	0	0	110	0	"sec"	0	0	0	0	0	110	0
"566"	"5/5/15"	4	17	"A"	2	1	5	"C"	0	3	1	0	0	0	0	0	14	0	"sec"	0	0	0	0	0	14	0
"567"	"5/5/15"	4	17	"A"	3	1	4	"C"	0	1	3	0	0	0	0	0	14	0	"sec"	0	0	0	0	0	4.66666666666667	0
"568"	"5/5/15"	4	17	"A"	4	1	3	"C"	0	10	1	0	0	0	0	6	102	0	"sec"	0	0	0	0	6	102	0
"569"	"5/5/15"	4	17	"A"	5	1	2	"D"	1	6	1	0	10	0	0	0	16	100	"sec"	0	10	0	0	0	16	100
"570"	"5/5/15"	4	17	"A"	6	1	1	"D"	1	1	1	0	18	0	110	0	104	10000	"sec"	0	18	0	110	0	104	10000
"571"	"5/4/15"	4	17	"A"	8	2	5	"C"	0	10	1	0	0	0	0	30	18	0	"sec"	0	0	0	0	30	18	0
"572"	"5/4/15"	4	17	"A"	9	2	4	"C"	0	9	1	0	14	0	0	38	70	0	"sec"	0	14	0	0	38	70	0
"573"	"5/4/15"	4	17	"A"	10	2	3	"C"	0	1	1	0	14	1	0	1	0	0	"sec"	0	14	1	0	1	0	0
"574"	"5/5/15"	4	17	"A"	11	2	2	"D"	1	10	1	7	0	208	0	18	1	100	"sec"	7	0	208	0	18	1	100
"575"	"5/5/15"	4	17	"A"	12	2	1	"D"	1	7	1	0	100	76	428	8	12	0	"sec"	0	100	76	428	8	12	0
"576"	"5/4/15"	4	17	"A"	13	3	6	"C"	0	2	1	0	3	0	0	0	30	0	"sec"	0	3	0	0	0	30	0
"577"	"5/4/15"	4	17	"A"	14	3	5	"C"	0	6	1	0	232	0	0	0	160	0	"sec"	0	232	0	0	0	160	0
"578"	"5/4/15"	4	17	"A"	15	3	4	"C"	0	5	1	0	26	0	0	0	120	0	"sec"	0	26	0	0	0	120	0
"579"	"5/5/15"	4	17	"A"	16	3	3	"D"	1	4	1	0	580	30	1	12	9	0	"sec"	0	580	30	1	12	9	0
"580"	"5/4/15"	4	17	"A"	17	3	2	"C"	0	1	1	0	38	0	0	0	1	0	"sec"	0	38	0	0	0	1	0
"581"	"5/4/15"	4	17	"A"	18	3	1	"C"	0	3	1	0	0	0	0	1	90	0	"sec"	0	0	0	0	1	90	0
"582"	"5/4/15"	4	17	"A"	19	4	6	"C"	0	3	1	0	4	0	0	0	58	0	"sec"	0	4	0	0	0	58	0
"583"	"5/4/15"	4	17	"A"	20	4	5	"C"	0	10	1	0	354	18	0	10	18	0	"sec"	0	354	18	0	10	18	0
"584"	"5/4/15"	4	17	"A"	21	4	4	"C"	0	2	3	0	5	1	0	2	4	0	"sec"	0	1.66666666666667	0.333333333333333	0	0.666666666666667	1.33333333333333	0
"585"	"5/4/15"	4	17	"A"	22	4	3	"C"	0	10	1	0	50	0	0	108	38	0	"sec"	0	50	0	0	108	38	0
"586"	"5/5/15"	4	17	"A"	23	4	2	"D"	1	3	1	0	374	100	2	12	30	1000	"sec"	0	374	100	2	12	30	1000
"587"	"5/5/15"	4	17	"A"	24	4	1	"D"	1	2	1	0	394	3	0	1	54	1000	"sec"	0	394	3	0	1	54	1000
"588"	"5/4/15"	4	17	"A"	25	5	6	"C"	0	4	1	0	0	0	0	0	52	0	"sec"	0	0	0	0	0	52	0
